1000 1.383692 -0.128965 22.485010 -1.082384 1.406635 22.788371 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
999 -0.584804 4.238566 46.203341 4.810595 3.358075 56.983099 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
998 -1.119711 5.190646 37.250928 0.480320 -0.826093 26.235797 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
997 2.120101 0.259233 17.856521 0.649791 2.606945 40.932934 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
996 5.052081 -3.027538 35.369471 -0.559625 4.614800 58.425375 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
995 4.495341 -1.490718 62.409044 0.252848 1.612630 30.442222 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
994 -0.213176 4.181743 31.080837 0.444805 -1.349847 37.294690 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
993 -4.427224 3.041016 48.150990 0.732805 -1.795346 22.027752 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
992 -2.607245 0.469012 44.643080 1.101979 -1.487312 25.378234 0.971986 2.778715 17.026082 0.971986 2.778715 17.026082
991 4.532384 0.037140 40.608636 1.111035 1.894342 9.283281 0.971986 2.778715 17.026082 1.111035 1.894342 9.283281
990 0.085270 0.332159 16.454797 -1.037852 2.056453 6.210144 0.984337 2.120755 8.257762 -1.037852 2.056453 6.210144
989 -0.132736 0.675953 18.241839 -1.037852 2.056453 6.210144 0.330882 1.423216 35.859689 -1.037852 2.056453 6.210144
988 -0.698648 2.240167 28.059862 -1.037852 2.056453 6.210144 -0.273203 1.199609 19.852856 -1.037852 2.056453 6.210144
987 -1.289648 2.039780 18.600111 -1.037852 2.056453 6.210144 -1.202616 1.096380 11.493116 -1.037852 2.056453 6.210144
986 -1.535642 1.437928 43.425178 -1.037852 2.056453 6.210144 -0.838992 2.021726 9.579605 -1.037852 2.056453 6.210144
985 -1.293436 1.062718 16.264234 -1.037852 2.056453 6.210144 1.002114 3.010639 10.091393 -1.037852 2.056453 6.210144
984 -0.956628 1.656021 19.594213 -1.037852 2.056453 6.210144 2.700288 3.123811 32.999042 -1.037852 2.056453 6.210144
