-5.000000 -5.000000 50.000000
-5.000000 -4.900000 49.010000
-5.000000 -4.800000 48.040000
-5.000000 -4.700000 47.090000
-5.000000 -4.600000 46.160000
-5.000000 -4.500000 45.250000
-5.000000 -4.400000 44.360000
-5.000000 -4.300000 43.490000
-5.000000 -4.200000 42.640000
-5.000000 -4.100000 41.810000
-5.000000 -4.000000 41.000000
-5.000000 -3.900000 40.210000
-5.000000 -3.800000 39.440000
-5.000000 -3.700000 38.690000
-5.000000 -3.600000 37.960000
-5.000000 -3.500000 37.250000
-5.000000 -3.400000 36.560000
-5.000000 -3.300000 35.890000
-5.000000 -3.200000 35.240000
-5.000000 -3.100000 34.610000
-5.000000 -3.000000 34.000000
-5.000000 -2.900000 33.410000
-5.000000 -2.800000 32.840000
-5.000000 -2.700000 32.290000
-5.000000 -2.600000 31.760000
-5.000000 -2.500000 31.250000
-5.000000 -2.400000 30.760000
-5.000000 -2.300000 30.290000
-5.000000 -2.200000 29.840000
-5.000000 -2.100000 29.410000
-5.000000 -2.000000 29.000000
-5.000000 -1.900000 28.610000
-5.000000 -1.800000 28.240000
-5.000000 -1.700000 27.890000
-5.000000 -1.600000 27.560000
-5.000000 -1.500000 27.250000
-5.000000 -1.400000 26.960000
-5.000000 -1.300000 26.690000
-5.000000 -1.200000 26.440000
-5.000000 -1.100000 26.210000
-5.000000 -1.000000 26.000000
-5.000000 -0.900000 25.810000
-5.000000 -0.800000 25.640000
-5.000000 -0.700000 25.490000
-5.000000 -0.600000 25.360000
-5.000000 -0.500000 25.250000
-5.000000 -0.400000 25.160000
-5.000000 -0.300000 25.090000
-5.000000 -0.200000 25.040000
-5.000000 -0.100000 25.010000
-5.000000 -0.000000 25.000000
-5.000000 0.100000 25.010000
-5.000000 0.200000 25.040000
-5.000000 0.300000 25.090000
-5.000000 0.400000 25.160000
-5.000000 0.500000 25.250000
-5.000000 0.600000 25.360000
-5.000000 0.700000 25.490000
-5.000000 0.800000 25.640000
-5.000000 0.900000 25.810000
-5.000000 1.000000 26.000000
-5.000000 1.100000 26.210000
-5.000000 1.200000 26.440000
-5.000000 1.300000 26.690000
-5.000000 1.400000 26.960000
-5.000000 1.500000 27.250000
-5.000000 1.600000 27.560000
-5.000000 1.700000 27.890000
-5.000000 1.800000 28.240000
-5.000000 1.900000 28.610000
-5.000000 2.000000 29.000000
-5.000000 2.100000 29.410000
-5.000000 2.200000 29.840000
-5.000000 2.300000 30.290000
-5.000000 2.400000 30.760000
-5.000000 2.500000 31.250000
-5.000000 2.600000 31.760000
-5.000000 2.700000 32.290000
-5.000000 2.800000 32.840000
-5.000000 2.900000 33.410000
-5.000000 3.000000 34.000000
-5.000000 3.100000 34.610000
-5.000000 3.200000 35.240000
-5.000000 3.300000 35.890000
-5.000000 3.400000 36.560000
-5.000000 3.500000 37.250000
-5.000000 3.600000 37.960000
-5.000000 3.700000 38.690000
-5.000000 3.800000 39.440000
-5.000000 3.900000 40.210000
-5.000000 4.000000 41.000000
-5.000000 4.100000 41.810000
-5.000000 4.200000 42.640000
-5.000000 4.300000 43.490000
-5.000000 4.400000 44.360000
-5.000000 4.500000 45.250000
-5.000000 4.600000 46.160000
-5.000000 4.700000 47.090000
-5.000000 4.800000 48.040000
-5.000000 4.900000 49.010000
-5.000000 5.000000 50.000000
-4.900000 -5.000000 49.010000
-4.900000 -4.900000 48.020000
-4.900000 -4.800000 47.050000
-4.900000 -4.700000 46.100000
-4.900000 -4.600000 45.170000
-4.900000 -4.500000 44.260000
-4.900000 -4.400000 43.370000
-4.900000 -4.300000 42.500000
-4.900000 -4.200000 41.650000
-4.900000 -4.100000 40.820000
-4.900000 -4.000000 40.010000
-4.900000 -3.900000 39.220000
-4.900000 -3.800000 38.450000
-4.900000 -3.700000 37.700000
-4.900000 -3.600000 36.970000
-4.900000 -3.500000 36.260000
-4.900000 -3.400000 35.570000
-4.900000 -3.300000 34.900000
-4.900000 -3.200000 34.250000
-4.900000 -3.100000 33.620000
-4.900000 -3.000000 33.010000
-4.900000 -2.900000 32.420000
-4.900000 -2.800000 31.850000
-4.900000 -2.700000 31.300000
-4.900000 -2.600000 30.770000
-4.900000 -2.500000 30.260000
-4.900000 -2.400000 29.770000
-4.900000 -2.300000 29.300000
-4.900000 -2.200000 28.850000
-4.900000 -2.100000 28.420000
-4.900000 -2.000000 28.010000
-4.900000 -1.900000 27.620000
-4.900000 -1.800000 27.250000
-4.900000 -1.700000 26.900000
-4.900000 -1.600000 26.570000
-4.900000 -1.500000 26.260000
-4.900000 -1.400000 25.970000
-4.900000 -1.300000 25.700000
-4.900000 -1.200000 25.450000
-4.900000 -1.100000 25.220000
-4.900000 -1.000000 25.010000
-4.900000 -0.900000 24.820000
-4.900000 -0.800000 24.650000
-4.900000 -0.700000 24.500000
-4.900000 -0.600000 24.370000
-4.900000 -0.500000 24.260000
-4.900000 -0.400000 24.170000
-4.900000 -0.300000 24.100000
-4.900000 -0.200000 24.050000
-4.900000 -0.100000 24.020000
-4.900000 -0.000000 24.010000
-4.900000 0.100000 24.020000
-4.900000 0.200000 24.050000
-4.900000 0.300000 24.100000
-4.900000 0.400000 24.170000
-4.900000 0.500000 24.260000
-4.900000 0.600000 24.370000
-4.900000 0.700000 24.500000
-4.900000 0.800000 24.650000
-4.900000 0.900000 24.820000
-4.900000 1.000000 25.010000
-4.900000 1.100000 25.220000
-4.900000 1.200000 25.450000
-4.900000 1.300000 25.700000
-4.900000 1.400000 25.970000
-4.900000 1.500000 26.260000
-4.900000 1.600000 26.570000
-4.900000 1.700000 26.900000
-4.900000 1.800000 27.250000
-4.900000 1.900000 27.620000
-4.900000 2.000000 28.010000
-4.900000 2.100000 28.420000
-4.900000 2.200000 28.850000
-4.900000 2.300000 29.300000
-4.900000 2.400000 29.770000
-4.900000 2.500000 30.260000
-4.900000 2.600000 30.770000
-4.900000 2.700000 31.300000
-4.900000 2.800000 31.850000
-4.900000 2.900000 32.420000
-4.900000 3.000000 33.010000
-4.900000 3.100000 33.620000
-4.900000 3.200000 34.250000
-4.900000 3.300000 34.900000
-4.900000 3.400000 35.570000
-4.900000 3.500000 36.260000
-4.900000 3.600000 36.970000
-4.900000 3.700000 37.700000
-4.900000 3.800000 38.450000
-4.900000 3.900000 39.220000
-4.900000 4.000000 40.010000
-4.900000 4.100000 40.820000
-4.900000 4.200000 41.650000
-4.900000 4.300000 42.500000
-4.900000 4.400000 43.370000
-4.900000 4.500000 44.260000
-4.900000 4.600000 45.170000
-4.900000 4.700000 46.100000
-4.900000 4.800000 47.050000
-4.900000 4.900000 48.020000
-4.900000 5.000000 49.010000
-4.800000 -5.000000 48.040000
-4.800000 -4.900000 47.050000
-4.800000 -4.800000 46.080000
-4.800000 -4.700000 45.130000
-4.800000 -4.600000 44.200000
-4.800000 -4.500000 43.290000
-4.800000 -4.400000 42.400000
-4.800000 -4.300000 41.530000
-4.800000 -4.200000 40.680000
-4.800000 -4.100000 39.850000
-4.800000 -4.000000 39.040000
-4.800000 -3.900000 38.250000
-4.800000 -3.800000 37.480000
-4.800000 -3.700000 36.730000
-4.800000 -3.600000 36.000000
-4.800000 -3.500000 35.290000
-4.800000 -3.400000 34.600000
-4.800000 -3.300000 33.930000
-4.800000 -3.200000 33.280000
-4.800000 -3.100000 32.650000
-4.800000 -3.000000 32.040000
-4.800000 -2.900000 31.450000
-4.800000 -2.800000 30.880000
-4.800000 -2.700000 30.330000
-4.800000 -2.600000 29.800000
-4.800000 -2.500000 29.290000
-4.800000 -2.400000 28.800000
-4.800000 -2.300000 28.330000
-4.800000 -2.200000 27.880000
-4.800000 -2.100000 27.450000
-4.800000 -2.000000 27.040000
-4.800000 -1.900000 26.650000
-4.800000 -1.800000 26.280000
-4.800000 -1.700000 25.930000
-4.800000 -1.600000 25.600000
-4.800000 -1.500000 25.290000
-4.800000 -1.400000 25.000000
-4.800000 -1.300000 24.730000
-4.800000 -1.200000 24.480000
-4.800000 -1.100000 24.250000
-4.800000 -1.000000 24.040000
-4.800000 -0.900000 23.850000
-4.800000 -0.800000 23.680000
-4.800000 -0.700000 23.530000
-4.800000 -0.600000 23.400000
-4.800000 -0.500000 23.290000
-4.800000 -0.400000 23.200000
-4.800000 -0.300000 23.130000
-4.800000 -0.200000 23.080000
-4.800000 -0.100000 23.050000
-4.800000 -0.000000 23.040000
-4.800000 0.100000 23.050000
-4.800000 0.200000 23.080000
-4.800000 0.300000 23.130000
-4.800000 0.400000 23.200000
-4.800000 0.500000 23.290000
-4.800000 0.600000 23.400000
-4.800000 0.700000 23.530000
-4.800000 0.800000 23.680000
-4.800000 0.900000 23.850000
-4.800000 1.000000 24.040000
-4.800000 1.100000 24.250000
-4.800000 1.200000 24.480000
-4.800000 1.300000 24.730000
-4.800000 1.400000 25.000000
-4.800000 1.500000 25.290000
-4.800000 1.600000 25.600000
-4.800000 1.700000 25.930000
-4.800000 1.800000 26.280000
-4.800000 1.900000 26.650000
-4.800000 2.000000 27.040000
-4.800000 2.100000 27.450000
-4.800000 2.200000 27.880000
-4.800000 2.300000 28.330000
-4.800000 2.400000 28.800000
-4.800000 2.500000 29.290000
-4.800000 2.600000 29.800000
-4.800000 2.700000 30.330000
-4.800000 2.800000 30.880000
-4.800000 2.900000 31.450000
-4.800000 3.000000 32.040000
-4.800000 3.100000 32.650000
-4.800000 3.200000 33.280000
-4.800000 3.300000 33.930000
-4.800000 3.400000 34.600000
-4.800000 3.500000 35.290000
-4.800000 3.600000 36.000000
-4.800000 3.700000 36.730000
-4.800000 3.800000 37.480000
-4.800000 3.900000 38.250000
-4.800000 4.000000 39.040000
-4.800000 4.100000 39.850000
-4.800000 4.200000 40.680000
-4.800000 4.300000 41.530000
-4.800000 4.400000 42.400000
-4.800000 4.500000 43.290000
-4.800000 4.600000 44.200000
-4.800000 4.700000 45.130000
-4.800000 4.800000 46.080000
-4.800000 4.900000 47.050000
-4.800000 5.000000 48.040000
-4.700000 -5.000000 47.090000
-4.700000 -4.900000 46.100000
-4.700000 -4.800000 45.130000
-4.700000 -4.700000 44.180000
-4.700000 -4.600000 43.250000
-4.700000 -4.500000 42.340000
-4.700000 -4.400000 41.450000
-4.700000 -4.300000 40.580000
-4.700000 -4.200000 39.730000
-4.700000 -4.100000 38.900000
-4.700000 -4.000000 38.090000
-4.700000 -3.900000 37.300000
-4.700000 -3.800000 36.530000
-4.700000 -3.700000 35.780000
-4.700000 -3.600000 35.050000
-4.700000 -3.500000 34.340000
-4.700000 -3.400000 33.650000
-4.700000 -3.300000 32.980000
-4.700000 -3.200000 32.330000
-4.700000 -3.100000 31.700000
-4.700000 -3.000000 31.090000
-4.700000 -2.900000 30.500000
-4.700000 -2.800000 29.930000
-4.700000 -2.700000 29.380000
-4.700000 -2.600000 28.850000
-4.700000 -2.500000 28.340000
-4.700000 -2.400000 27.850000
-4.700000 -2.300000 27.380000
-4.700000 -2.200000 26.930000
-4.700000 -2.100000 26.500000
-4.700000 -2.000000 26.090000
-4.700000 -1.900000 25.700000
-4.700000 -1.800000 25.330000
-4.700000 -1.700000 24.980000
-4.700000 -1.600000 24.650000
-4.700000 -1.500000 24.340000
-4.700000 -1.400000 24.050000
-4.700000 -1.300000 23.780000
-4.700000 -1.200000 23.530000
-4.700000 -1.100000 23.300000
-4.700000 -1.000000 23.090000
-4.700000 -0.900000 22.900000
-4.700000 -0.800000 22.730000
-4.700000 -0.700000 22.580000
-4.700000 -0.600000 22.450000
-4.700000 -0.500000 22.340000
-4.700000 -0.400000 22.250000
-4.700000 -0.300000 22.180000
-4.700000 -0.200000 22.130000
-4.700000 -0.100000 22.100000
-4.700000 -0.000000 22.090000
-4.700000 0.100000 22.100000
-4.700000 0.200000 22.130000
-4.700000 0.300000 22.180000
-4.700000 0.400000 22.250000
-4.700000 0.500000 22.340000
-4.700000 0.600000 22.450000
-4.700000 0.700000 22.580000
-4.700000 0.800000 22.730000
-4.700000 0.900000 22.900000
-4.700000 1.000000 23.090000
-4.700000 1.100000 23.300000
-4.700000 1.200000 23.530000
-4.700000 1.300000 23.780000
-4.700000 1.400000 24.050000
-4.700000 1.500000 24.340000
-4.700000 1.600000 24.650000
-4.700000 1.700000 24.980000
-4.700000 1.800000 25.330000
-4.700000 1.900000 25.700000
-4.700000 2.000000 26.090000
-4.700000 2.100000 26.500000
-4.700000 2.200000 26.930000
-4.700000 2.300000 27.380000
-4.700000 2.400000 27.850000
-4.700000 2.500000 28.340000
-4.700000 2.600000 28.850000
-4.700000 2.700000 29.380000
-4.700000 2.800000 29.930000
-4.700000 2.900000 30.500000
-4.700000 3.000000 31.090000
-4.700000 3.100000 31.700000
-4.700000 3.200000 32.330000
-4.700000 3.300000 32.980000
-4.700000 3.400000 33.650000
-4.700000 3.500000 34.340000
-4.700000 3.600000 35.050000
-4.700000 3.700000 35.780000
-4.700000 3.800000 36.530000
-4.700000 3.900000 37.300000
-4.700000 4.000000 38.090000
-4.700000 4.100000 38.900000
-4.700000 4.200000 39.730000
-4.700000 4.300000 40.580000
-4.700000 4.400000 41.450000
-4.700000 4.500000 42.340000
-4.700000 4.600000 43.250000
-4.700000 4.700000 44.180000
-4.700000 4.800000 45.130000
-4.700000 4.900000 46.100000
-4.700000 5.000000 47.090000
-4.600000 -5.000000 46.160000
-4.600000 -4.900000 45.170000
-4.600000 -4.800000 44.200000
-4.600000 -4.700000 43.250000
-4.600000 -4.600000 42.320000
-4.600000 -4.500000 41.410000
-4.600000 -4.400000 40.520000
-4.600000 -4.300000 39.650000
-4.600000 -4.200000 38.800000
-4.600000 -4.100000 37.970000
-4.600000 -4.000000 37.160000
-4.600000 -3.900000 36.370000
-4.600000 -3.800000 35.600000
-4.600000 -3.700000 34.850000
-4.600000 -3.600000 34.120000
-4.600000 -3.500000 33.410000
-4.600000 -3.400000 32.720000
-4.600000 -3.300000 32.050000
-4.600000 -3.200000 31.400000
-4.600000 -3.100000 30.770000
-4.600000 -3.000000 30.160000
-4.600000 -2.900000 29.570000
-4.600000 -2.800000 29.000000
-4.600000 -2.700000 28.450000
-4.600000 -2.600000 27.920000
-4.600000 -2.500000 27.410000
-4.600000 -2.400000 26.920000
-4.600000 -2.300000 26.450000
-4.600000 -2.200000 26.000000
-4.600000 -2.100000 25.570000
-4.600000 -2.000000 25.160000
-4.600000 -1.900000 24.770000
-4.600000 -1.800000 24.400000
-4.600000 -1.700000 24.050000
-4.600000 -1.600000 23.720000
